amount,is_fraud,city,merchant_category,device_type,account_age_days,is_new_account,hour,hour_bucket,amount_tier
23.32,0.0,Pune,Travel,Android,1445,0,0,Late Night (11PM–6AM),Micro (< ₹500)
8.09,0.0,Chennai,Shopping,Android,1290,0,0,Late Night (11PM–6AM),Micro (< ₹500)
82.29,0.0,Hyderabad,Entertainment,iOS,1312,0,0,Late Night (11PM–6AM),Micro (< ₹500)
99.95,0.0,Hyderabad,Education,Web,862,0,0,Late Night (11PM–6AM),Micro (< ₹500)
20.0,0.0,Mumbai,Healthcare,Web,893,0,0,Late Night (11PM–6AM),Micro (< ₹500)
127.75,0.0,Mumbai,Entertainment,Android,1280,0,0,Late Night (11PM–6AM),Micro (< ₹500)
20.7,0.0,Chennai,Food & Dining,iOS,1489,0,0,Late Night (11PM–6AM),Micro (< ₹500)
1.79,0.0,Chennai,Healthcare,iOS,414,0,0,Late Night (11PM–6AM),Micro (< ₹500)
37.2,0.0,Pune,Groceries,iOS,1294,0,0,Late Night (11PM–6AM),Micro (< ₹500)
1.0,0.0,Kolkata,Shopping,Web,5,1,0,Late Night (11PM–6AM),Micro (< ₹500)
32.77,0.0,Delhi,Utilities,iOS,1357,0,0,Late Night (11PM–6AM),Micro (< ₹500)
5.99,0.0,Delhi,Entertainment,iOS,314,0,0,Late Night (11PM–6AM),Micro (< ₹500)
0.89,0.0,Chennai,Food & Dining,Android,1488,0,0,Late Night (11PM–6AM),Micro (< ₹500)
63.9,0.0,Hyderabad,Education,Android,653,0,0,Late Night (11PM–6AM),Micro (< ₹500)
6.45,0.0,Hyderabad,Education,iOS,1531,0,0,Late Night (11PM–6AM),Micro (< ₹500)
61.18,0.0,Chennai,Entertainment,Android,1373,0,0,Late Night (11PM–6AM),Micro (< ₹500)
9.99,0.0,Pune,Groceries,Android,1682,0,0,Late Night (11PM–6AM),Micro (< ₹500)
196.7,0.0,Mumbai,Shopping,Android,103,0,0,Late Night (11PM–6AM),Micro (< ₹500)
79.0,0.0,Mumbai,Groceries,Web,904,0,0,Late Night (11PM–6AM),Micro (< ₹500)
137.3,0.0,Bangalore,Education,iOS,453,0,0,Late Night (11PM–6AM),Micro (< ₹500)
39.94,0.0,Delhi,Groceries,Android,1200,0,0,Late Night (11PM–6AM),Micro (< ₹500)
1.98,0.0,Bangalore,Shopping,Android,1614,0,0,Late Night (11PM–6AM),Micro (< ₹500)
12.99,0.0,Delhi,Travel,iOS,3,1,0,Late Night (11PM–6AM),Micro (< ₹500)
153.91,0.0,Delhi,Groceries,Android,1606,0,0,Late Night (11PM–6AM),Micro (< ₹500)
101.0,0.0,Mumbai,Utilities,Android,1133,0,0,Late Night (11PM–6AM),Micro (< ₹500)
10.27,0.0,Delhi,Utilities,Web,127,0,0,Late Night (11PM–6AM),Micro (< ₹500)
8.97,0.0,Bangalore,Food & Dining,Android,1809,0,0,Late Night (11PM–6AM),Micro (< ₹500)
1.19,0.0,Bangalore,Utilities,iOS,1075,0,0,Late Night (11PM–6AM),Micro (< ₹500)
45.0,0.0,Chennai,Shopping,iOS,569,0,0,Late Night (11PM–6AM),Micro (< ₹500)
95.56,0.0,Mumbai,Utilities,Android,1579,0,0,Late Night (11PM–6AM),Micro (< ₹500)
13.99,0.0,Bangalore,Food & Dining,Android,1066,0,0,Late Night (11PM–6AM),Micro (< ₹500)
12.99,0.0,Delhi,Entertainment,Android,29,1,0,Late Night (11PM–6AM),Micro (< ₹500)
526.96,0.0,Chennai,Utilities,Web,1525,0,0,Late Night (11PM–6AM),Small (₹500–5K)
70.0,0.0,Bangalore,Utilities,Android,86,0,0,Late Night (11PM–6AM),Micro (< ₹500)
4.38,0.0,Hyderabad,Groceries,iOS,361,0,0,Late Night (11PM–6AM),Micro (< ₹500)
12.99,0.0,Bangalore,Education,Android,1003,0,0,Late Night (11PM–6AM),Micro (< ₹500)
24.0,0.0,Bangalore,Shopping,iOS,1250,0,0,Late Night (11PM–6AM),Micro (< ₹500)
1.0,0.0,Delhi,Shopping,iOS,695,0,0,Late Night (11PM–6AM),Micro (< ₹500)
17.56,0.0,Delhi,Education,Android,198,0,0,Late Night (11PM–6AM),Micro (< ₹500)
12.99,0.0,Hyderabad,Entertainment,Android,1707,0,0,Late Night (11PM–6AM),Micro (< ₹500)
18.96,0.0,Hyderabad,Education,Android,1705,0,0,Late Night (11PM–6AM),Micro (< ₹500)
22.58,0.0,Jaipur,Healthcare,Android,731,0,0,Late Night (11PM–6AM),Micro (< ₹500)
99.82,0.0,Delhi,Healthcare,Web,433,0,0,Late Night (11PM–6AM),Micro (< ₹500)
25.36,0.0,Mumbai,Travel,Android,334,0,0,Late Night (11PM–6AM),Micro (< ₹500)
7.81,0.0,Chennai,Utilities,Android,84,0,0,Late Night (11PM–6AM),Micro (< ₹500)
18.61,0.0,Mumbai,Shopping,iOS,155,0,0,Late Night (11PM–6AM),Micro (< ₹500)
49.99,0.0,Delhi,Travel,Web,387,0,0,Late Night (11PM–6AM),Micro (< ₹500)
17.24,0.0,Bangalore,Utilities,iOS,81,0,0,Late Night (11PM–6AM),Micro (< ₹500)
34.0,0.0,Bangalore,Utilities,iOS,196,0,0,Late Night (11PM–6AM),Micro (< ₹500)
35.11,0.0,Jaipur,Groceries,Android,810,0,0,Late Night (11PM–6AM),Micro (< ₹500)
1.0,0.0,Pune,Travel,Android,1485,0,0,Late Night (11PM–6AM),Micro (< ₹500)
29.95,0.0,Hyderabad,Shopping,Android,1206,0,0,Late Night (11PM–6AM),Micro (< ₹500)
45.3,0.0,Mumbai,Entertainment,Android,897,0,0,Late Night (11PM–6AM),Micro (< ₹500)
79.18,0.0,Bangalore,Healthcare,Android,640,0,0,Late Night (11PM–6AM),Micro (< ₹500)
26.98,0.0,Bangalore,Utilities,Android,233,0,0,Late Night (11PM–6AM),Micro (< ₹500)
1.98,0.0,Mumbai,Education,Android,67,0,0,Late Night (11PM–6AM),Micro (< ₹500)
42.81,0.0,Delhi,Food & Dining,Android,345,0,0,Late Night (11PM–6AM),Micro (< ₹500)
25.0,0.0,Hyderabad,Food & Dining,Android,1386,0,0,Late Night (11PM–6AM),Micro (< ₹500)
0.99,0.0,Hyderabad,Food & Dining,Web,1644,0,0,Late Night (11PM–6AM),Micro (< ₹500)
7.14,0.0,Mumbai,Education,Web,1083,0,0,Late Night (11PM–6AM),Micro (< ₹500)
9.99,0.0,Kolkata,Entertainment,Android,385,0,0,Late Night (11PM–6AM),Micro (< ₹500)
32.51,0.0,Chennai,Healthcare,Android,270,0,0,Late Night (11PM–6AM),Micro (< ₹500)
8.99,0.0,Delhi,Utilities,iOS,1250,0,0,Late Night (11PM–6AM),Micro (< ₹500)
10.0,0.0,Hyderabad,Shopping,Android,1406,0,0,Late Night (11PM–6AM),Micro (< ₹500)
10.62,0.0,Mumbai,Shopping,Web,1021,0,0,Late Night (11PM–6AM),Micro (< ₹500)
4.81,0.0,Mumbai,Groceries,Android,552,0,0,Late Night (11PM–6AM),Micro (< ₹500)
12.2,0.0,Mumbai,Education,Android,1475,0,0,Late Night (11PM–6AM),Micro (< ₹500)
12.31,0.0,Chennai,Healthcare,iOS,1002,0,0,Late Night (11PM–6AM),Micro (< ₹500)
2.69,0.0,Bangalore,Entertainment,Android,1801,0,0,Late Night (11PM–6AM),Micro (< ₹500)
100.37,0.0,Bangalore,Healthcare,Android,837,0,0,Late Night (11PM–6AM),Micro (< ₹500)
1.5,0.0,Bangalore,Utilities,iOS,409,0,0,Late Night (11PM–6AM),Micro (< ₹500)
1.98,0.0,Bangalore,Groceries,Web,704,0,0,Late Night (11PM–6AM),Micro (< ₹500)
2.98,0.0,Pune,Travel,iOS,316,0,0,Late Night (11PM–6AM),Micro (< ₹500)
18.94,0.0,Hyderabad,Travel,iOS,1569,0,0,Late Night (11PM–6AM),Micro (< ₹500)
10.0,0.0,Delhi,Utilities,Web,261,0,0,Late Night (11PM–6AM),Micro (< ₹500)
13.28,0.0,Bangalore,Utilities,Android,1740,0,0,Late Night (11PM–6AM),Micro (< ₹500)
5.96,0.0,Delhi,Shopping,Android,1127,0,0,Late Night (11PM–6AM),Micro (< ₹500)
31.8,0.0,Delhi,Entertainment,Android,673,0,0,Late Night (11PM–6AM),Micro (< ₹500)
120.0,0.0,Bangalore,Groceries,Android,272,0,0,Late Night (11PM–6AM),Micro (< ₹500)
24.0,0.0,Delhi,Entertainment,iOS,1795,0,0,Late Night (11PM–6AM),Micro (< ₹500)
231.71,0.0,Mumbai,Groceries,Android,773,0,0,Late Night (11PM–6AM),Micro (< ₹500)
13.53,0.0,Hyderabad,Healthcare,Android,232,0,0,Late Night (11PM–6AM),Micro (< ₹500)
18.45,0.0,Hyderabad,Groceries,Android,120,0,0,Late Night (11PM–6AM),Micro (< ₹500)
1.98,0.0,Bangalore,Groceries,Android,1555,0,0,Late Night (11PM–6AM),Micro (< ₹500)
13.79,0.0,Mumbai,Education,Android,880,0,0,Late Night (11PM–6AM),Micro (< ₹500)
20.17,0.0,Hyderabad,Education,Android,1419,0,0,Late Night (11PM–6AM),Micro (< ₹500)
9.99,0.0,Delhi,Shopping,iOS,1493,0,0,Late Night (11PM–6AM),Micro (< ₹500)
55.45,0.0,Pune,Food & Dining,iOS,1481,0,0,Late Night (11PM–6AM),Micro (< ₹500)
0.99,0.0,Hyderabad,Travel,iOS,1643,0,0,Late Night (11PM–6AM),Micro (< ₹500)
26.5,0.0,Bangalore,Utilities,iOS,1042,0,0,Late Night (11PM–6AM),Micro (< ₹500)
99.0,0.0,Bangalore,Healthcare,Web,1676,0,0,Late Night (11PM–6AM),Micro (< ₹500)
5.46,0.0,Hyderabad,Travel,Android,555,0,0,Late Night (11PM–6AM),Micro (< ₹500)
1.98,0.0,Bangalore,Travel,Web,743,0,0,Late Night (11PM–6AM),Micro (< ₹500)
49.99,0.0,Delhi,Healthcare,Android,1111,0,0,Late Night (11PM–6AM),Micro (< ₹500)
24.84,0.0,Kolkata,Entertainment,Android,818,0,0,Late Night (11PM–6AM),Micro (< ₹500)
13.08,0.0,Delhi,Shopping,iOS,1510,0,0,Late Night (11PM–6AM),Micro (< ₹500)
9.03,0.0,Mumbai,Food & Dining,Android,168,0,0,Late Night (11PM–6AM),Micro (< ₹500)
1.0,0.0,Hyderabad,Food & Dining,Android,461,0,0,Late Night (11PM–6AM),Micro (< ₹500)
10.35,0.0,Delhi,Groceries,Android,419,0,0,Late Night (11PM–6AM),Micro (< ₹500)
14.9,0.0,Delhi,Healthcare,Android,1465,0,0,Late Night (11PM–6AM),Micro (< ₹500)
154.4,0.0,Kolkata,Healthcare,iOS,1720,0,0,Late Night (11PM–6AM),Micro (< ₹500)
122.36,0.0,Mumbai,Groceries,Android,28,1,0,Late Night (11PM–6AM),Micro (< ₹500)
2.28,0.0,Jaipur,Shopping,iOS,1470,0,0,Late Night (11PM–6AM),Micro (< ₹500)
6.54,0.0,Pune,Travel,Android,99,0,0,Late Night (11PM–6AM),Micro (< ₹500)
2.6,0.0,Bangalore,Shopping,Android,1111,0,0,Late Night (11PM–6AM),Micro (< ₹500)
6.47,0.0,Bangalore,Education,Android,527,0,0,Late Night (11PM–6AM),Micro (< ₹500)
52.95,0.0,Bangalore,Shopping,iOS,136,0,0,Late Night (11PM–6AM),Micro (< ₹500)
0.89,0.0,Bangalore,Education,Web,1039,0,0,Late Night (11PM–6AM),Micro (< ₹500)
5.99,0.0,Bangalore,Utilities,Android,193,0,0,Late Night (11PM–6AM),Micro (< ₹500)
208.38,0.0,Hyderabad,Groceries,Web,291,0,0,Late Night (11PM–6AM),Micro (< ₹500)
32.51,0.0,Bangalore,Utilities,iOS,58,0,0,Late Night (11PM–6AM),Micro (< ₹500)
6.51,0.0,Mumbai,Travel,Android,588,0,0,Late Night (11PM–6AM),Micro (< ₹500)
18.0,0.0,Pune,Entertainment,Android,1447,0,0,Late Night (11PM–6AM),Micro (< ₹500)
1.98,0.0,Bangalore,Food & Dining,iOS,1377,0,0,Late Night (11PM–6AM),Micro (< ₹500)
70.33,0.0,Chennai,Utilities,Android,1813,0,0,Late Night (11PM–6AM),Micro (< ₹500)
2.69,0.0,Mumbai,Travel,Android,351,0,0,Late Night (11PM–6AM),Micro (< ₹500)
19.29,0.0,Bangalore,Healthcare,Android,1502,0,0,Late Night (11PM–6AM),Micro (< ₹500)
8.99,0.0,Hyderabad,Shopping,Android,1195,0,0,Late Night (11PM–6AM),Micro (< ₹500)
109.15,0.0,Hyderabad,Education,Android,1087,0,0,Late Night (11PM–6AM),Micro (< ₹500)
0.0,0.0,Pune,Utilities,Android,1706,0,0,Late Night (11PM–6AM),Micro (< ₹500)
27.0,0.0,Chennai,Shopping,iOS,1235,0,0,Late Night (11PM–6AM),Micro (< ₹500)
2.0,0.0,Chennai,Shopping,iOS,162,0,0,Late Night (11PM–6AM),Micro (< ₹500)
11.64,0.0,Mumbai,Utilities,Android,1005,0,0,Late Night (11PM–6AM),Micro (< ₹500)
94.5,0.0,Bangalore,Education,Android,382,0,0,Late Night (11PM–6AM),Micro (< ₹500)
2.31,0.0,Chennai,Travel,Android,1681,0,0,Late Night (11PM–6AM),Micro (< ₹500)
7.89,0.0,Chennai,Healthcare,iOS,482,0,0,Late Night (11PM–6AM),Micro (< ₹500)
1.0,0.0,Jaipur,Education,Android,1345,0,0,Late Night (11PM–6AM),Micro (< ₹500)
11.99,0.0,Mumbai,Food & Dining,Android,886,0,0,Late Night (11PM–6AM),Micro (< ₹500)
302.1,0.0,Mumbai,Travel,Android,1210,0,0,Late Night (11PM–6AM),Micro (< ₹500)
30.3,0.0,Chennai,Entertainment,Android,906,0,0,Late Night (11PM–6AM),Micro (< ₹500)
8.99,0.0,Mumbai,Education,Android,737,0,0,Late Night (11PM–6AM),Micro (< ₹500)
160.0,0.0,Kolkata,Education,iOS,1782,0,0,Late Night (11PM–6AM),Micro (< ₹500)
380.95,0.0,Pune,Education,Android,1542,0,0,Late Night (11PM–6AM),Micro (< ₹500)
156.98,0.0,Delhi,Entertainment,Android,818,0,0,Late Night (11PM–6AM),Micro (< ₹500)
6.54,0.0,Chennai,Food & Dining,Web,1300,0,0,Late Night (11PM–6AM),Micro (< ₹500)
74.47,0.0,Chennai,Education,Android,893,0,0,Late Night (11PM–6AM),Micro (< ₹500)
30.5,0.0,Bangalore,Healthcare,Android,972,0,0,Late Night (11PM–6AM),Micro (< ₹500)
85.0,0.0,Pune,Education,Android,1371,0,0,Late Night (11PM–6AM),Micro (< ₹500)
67.36,0.0,Delhi,Groceries,Android,395,0,0,Late Night (11PM–6AM),Micro (< ₹500)
101.0,0.0,Chennai,Entertainment,iOS,924,0,0,Late Night (11PM–6AM),Micro (< ₹500)
4.45,0.0,Mumbai,Shopping,iOS,1653,0,0,Late Night (11PM–6AM),Micro (< ₹500)
23.88,0.0,Pune,Entertainment,Android,102,0,0,Late Night (11PM–6AM),Micro (< ₹500)
5.0,0.0,Mumbai,Groceries,iOS,1270,0,0,Late Night (11PM–6AM),Micro (< ₹500)
73.0,0.0,Bangalore,Groceries,iOS,1026,0,0,Late Night (11PM–6AM),Micro (< ₹500)
33.33,0.0,Pune,Utilities,Android,142,0,0,Late Night (11PM–6AM),Micro (< ₹500)
6.86,0.0,Bangalore,Groceries,Android,1605,0,0,Late Night (11PM–6AM),Micro (< ₹500)
54.75,0.0,Mumbai,Education,iOS,1775,0,0,Late Night (11PM–6AM),Micro (< ₹500)
6.2,0.0,Kolkata,Shopping,iOS,1226,0,0,Late Night (11PM–6AM),Micro (< ₹500)
12.31,0.0,Kolkata,Education,Android,78,0,0,Late Night (11PM–6AM),Micro (< ₹500)
13.99,0.0,Delhi,Travel,Android,850,0,0,Late Night (11PM–6AM),Micro (< ₹500)
36.0,0.0,Hyderabad,Healthcare,Android,1783,0,0,Late Night (11PM–6AM),Micro (< ₹500)
1.91,0.0,Delhi,Food & Dining,Android,1250,0,0,Late Night (11PM–6AM),Micro (< ₹500)
90.0,0.0,Mumbai,Utilities,Android,1233,0,0,Late Night (11PM–6AM),Micro (< ₹500)
9.99,0.0,Mumbai,Groceries,Android,1564,0,0,Late Night (11PM–6AM),Micro (< ₹500)
2.95,0.0,Hyderabad,Utilities,Android,38,0,0,Late Night (11PM–6AM),Micro (< ₹500)
90.0,0.0,Chennai,Food & Dining,Android,1375,0,0,Late Night (11PM–6AM),Micro (< ₹500)
1.98,0.0,Chennai,Entertainment,Android,161,0,0,Late Night (11PM–6AM),Micro (< ₹500)
379.63,0.0,Chennai,Food & Dining,Web,868,0,0,Late Night (11PM–6AM),Micro (< ₹500)
52.9,0.0,Bangalore,Food & Dining,Android,500,0,0,Late Night (11PM–6AM),Micro (< ₹500)
9.97,0.0,Delhi,Entertainment,Android,54,0,0,Late Night (11PM–6AM),Micro (< ₹500)
60.0,0.0,Bangalore,Education,Android,1596,0,0,Late Night (11PM–6AM),Micro (< ₹500)
1.0,0.0,Delhi,Travel,Android,1775,0,0,Late Night (11PM–6AM),Micro (< ₹500)
14.6,0.0,Delhi,Healthcare,iOS,245,0,0,Late Night (11PM–6AM),Micro (< ₹500)
7.8,0.0,Pune,Food & Dining,Android,1412,0,0,Late Night (11PM–6AM),Micro (< ₹500)
22.09,0.0,Mumbai,Entertainment,Android,1590,0,0,Late Night (11PM–6AM),Micro (< ₹500)
222.5,0.0,Bangalore,Groceries,Android,506,0,0,Late Night (11PM–6AM),Micro (< ₹500)
11.5,0.0,Bangalore,Utilities,Android,1765,0,0,Late Night (11PM–6AM),Micro (< ₹500)
8.58,0.0,Chennai,Food & Dining,iOS,983,0,0,Late Night (11PM–6AM),Micro (< ₹500)
140.6,0.0,Hyderabad,Groceries,Web,1173,0,0,Late Night (11PM–6AM),Micro (< ₹500)
493.44,0.0,Bangalore,Groceries,Android,1305,0,0,Late Night (11PM–6AM),Micro (< ₹500)
33.26,0.0,Bangalore,Groceries,iOS,307,0,0,Late Night (11PM–6AM),Micro (< ₹500)
15.08,0.0,Hyderabad,Healthcare,iOS,1679,0,0,Late Night (11PM–6AM),Micro (< ₹500)
68.0,0.0,Bangalore,Education,Android,1358,0,0,Late Night (11PM–6AM),Micro (< ₹500)
11.46,0.0,Chennai,Groceries,iOS,13,1,0,Late Night (11PM–6AM),Micro (< ₹500)
69.99,0.0,Hyderabad,Education,Android,1266,0,0,Late Night (11PM–6AM),Micro (< ₹500)
19.99,0.0,Bangalore,Food & Dining,Android,767,0,0,Late Night (11PM–6AM),Micro (< ₹500)
7.69,0.0,Bangalore,Education,Web,445,0,0,Late Night (11PM–6AM),Micro (< ₹500)
10.0,0.0,Jaipur,Travel,Android,865,0,0,Late Night (11PM–6AM),Micro (< ₹500)
1.79,0.0,Mumbai,Travel,Android,1045,0,0,Late Night (11PM–6AM),Micro (< ₹500)
9.99,0.0,Mumbai,Utilities,Android,1771,0,0,Late Night (11PM–6AM),Micro (< ₹500)
29.56,0.0,Chennai,Travel,Android,383,0,0,Late Night (11PM–6AM),Micro (< ₹500)
0.77,0.0,Kolkata,Education,iOS,1085,0,0,Late Night (11PM–6AM),Micro (< ₹500)
52.0,0.0,Jaipur,Healthcare,Android,536,0,0,Late Night (11PM–6AM),Micro (< ₹500)
0.89,0.0,Chennai,Utilities,Android,217,0,0,Late Night (11PM–6AM),Micro (< ₹500)
17.24,0.0,Mumbai,Education,Android,1059,0,0,Late Night (11PM–6AM),Micro (< ₹500)
36.71,0.0,Bangalore,Food & Dining,Android,279,0,0,Late Night (11PM–6AM),Micro (< ₹500)
2.5,0.0,Chennai,Entertainment,iOS,1220,0,0,Late Night (11PM–6AM),Micro (< ₹500)
55.76,0.0,Delhi,Travel,iOS,1079,0,0,Late Night (11PM–6AM),Micro (< ₹500)
32.38,0.0,Delhi,Utilities,Android,102,0,0,Late Night (11PM–6AM),Micro (< ₹500)
0.89,0.0,Pune,Travel,Android,1152,0,0,Late Night (11PM–6AM),Micro (< ₹500)
11.34,0.0,Bangalore,Travel,Android,152,0,0,Late Night (11PM–6AM),Micro (< ₹500)
75.0,0.0,Delhi,Groceries,Android,1754,0,0,Late Night (11PM–6AM),Micro (< ₹500)
216.0,0.0,Bangalore,Shopping,iOS,317,0,0,Late Night (11PM–6AM),Micro (< ₹500)
1.03,0.0,Delhi,Food & Dining,Android,634,0,0,Late Night (11PM–6AM),Micro (< ₹500)
4.8,0.0,Bangalore,Travel,Android,729,0,0,Late Night (11PM–6AM),Micro (< ₹500)
7.72,0.0,Bangalore,Groceries,Android,1032,0,0,Late Night (11PM–6AM),Micro (< ₹500)
2.0,0.0,Bangalore,Entertainment,Web,1606,0,0,Late Night (11PM–6AM),Micro (< ₹500)
98.0,0.0,Hyderabad,Healthcare,Android,892,0,0,Late Night (11PM–6AM),Micro (< ₹500)
47.0,0.0,Chennai,Shopping,Android,1269,0,0,Late Night (11PM–6AM),Micro (< ₹500)
0.99,0.0,Delhi,Groceries,Web,1023,0,0,Late Night (11PM–6AM),Micro (< ₹500)
22.0,0.0,Jaipur,Groceries,Android,612,0,0,Late Night (11PM–6AM),Micro (< ₹500)
62.63,0.0,Mumbai,Utilities,iOS,702,0,0,Late Night (11PM–6AM),Micro (< ₹500)
197.63,0.0,Mumbai,Utilities,iOS,226,0,0,Late Night (11PM–6AM),Micro (< ₹500)
75.83,0.0,Pune,Entertainment,Android,1795,0,0,Late Night (11PM–6AM),Micro (< ₹500)
456.71,0.0,Mumbai,Entertainment,Android,1040,0,0,Late Night (11PM–6AM),Micro (< ₹500)
6.0,0.0,Jaipur,Healthcare,Android,1670,0,0,Late Night (11PM–6AM),Micro (< ₹500)
5.0,0.0,Bangalore,Food & Dining,iOS,1009,0,0,Late Night (11PM–6AM),Micro (< ₹500)
10.99,0.0,Jaipur,Entertainment,iOS,1173,0,0,Late Night (11PM–6AM),Micro (< ₹500)
204.03,0.0,Bangalore,Utilities,iOS,643,0,0,Late Night (11PM–6AM),Micro (< ₹500)
3.99,0.0,Pune,Food & Dining,Android,1646,0,0,Late Night (11PM–6AM),Micro (< ₹500)
12.99,0.0,Delhi,Entertainment,Android,449,0,0,Late Night (11PM–6AM),Micro (< ₹500)
13.99,0.0,Jaipur,Entertainment,Android,327,0,0,Late Night (11PM–6AM),Micro (< ₹500)
2.67,0.0,Bangalore,Education,Web,792,0,0,Late Night (11PM–6AM),Micro (< ₹500)
12.87,0.0,Delhi,Utilities,iOS,1514,0,0,Late Night (11PM–6AM),Micro (< ₹500)
611.76,0.0,Jaipur,Food & Dining,Android,633,0,0,Late Night (11PM–6AM),Small (₹500–5K)
2.31,0.0,Delhi,Shopping,Android,1428,0,0,Late Night (11PM–6AM),Micro (< ₹500)
11.38,0.0,Hyderabad,Shopping,iOS,418,0,0,Late Night (11PM–6AM),Micro (< ₹500)
23.88,0.0,Hyderabad,Healthcare,Android,174,0,0,Late Night (11PM–6AM),Micro (< ₹500)
2.61,0.0,Delhi,Food & Dining,Android,968,0,0,Late Night (11PM–6AM),Micro (< ₹500)
19.64,0.0,Hyderabad,Entertainment,Android,1753,0,0,Late Night (11PM–6AM),Micro (< ₹500)
20.48,0.0,Delhi,Groceries,Android,116,0,0,Late Night (11PM–6AM),Micro (< ₹500)
105.87,0.0,Pune,Entertainment,Android,934,0,0,Late Night (11PM–6AM),Micro (< ₹500)
15.0,0.0,Bangalore,Food & Dining,Android,156,0,0,Late Night (11PM–6AM),Micro (< ₹500)
0.75,0.0,Mumbai,Groceries,Android,293,0,0,Late Night (11PM–6AM),Micro (< ₹500)
17.43,0.0,Kolkata,Shopping,Android,829,0,0,Late Night (11PM–6AM),Micro (< ₹500)
41.64,0.0,Pune,Groceries,Android,1177,0,0,Late Night (11PM–6AM),Micro (< ₹500)
1.29,0.0,Delhi,Groceries,Android,716,0,0,Late Night (11PM–6AM),Micro (< ₹500)
0.89,0.0,Hyderabad,Healthcare,Android,722,0,0,Late Night (11PM–6AM),Micro (< ₹500)
79.0,0.0,Mumbai,Education,Android,1441,0,0,Late Night (11PM–6AM),Micro (< ₹500)
37.92,0.0,Bangalore,Education,Android,161,0,0,Late Night (11PM–6AM),Micro (< ₹500)
74.22,0.0,Delhi,Travel,Web,357,0,0,Late Night (11PM–6AM),Micro (< ₹500)
0.68,0.0,Mumbai,Utilities,Android,295,0,0,Late Night (11PM–6AM),Micro (< ₹500)
9.99,0.0,Delhi,Food & Dining,Android,396,0,0,Late Night (11PM–6AM),Micro (< ₹500)
97.47,0.0,Bangalore,Healthcare,Android,485,0,0,Late Night (11PM–6AM),Micro (< ₹500)
1.29,0.0,Jaipur,Travel,iOS,206,0,0,Late Night (11PM–6AM),Micro (< ₹500)
1.98,0.0,Jaipur,Utilities,Android,916,0,0,Late Night (11PM–6AM),Micro (< ₹500)
1.98,0.0,Hyderabad,Groceries,Android,1022,0,0,Late Night (11PM–6AM),Micro (< ₹500)
1.0,0.0,Delhi,Travel,Web,361,0,0,Late Night (11PM–6AM),Micro (< ₹500)
32.63,0.0,Mumbai,Travel,Android,1266,0,0,Late Night (11PM–6AM),Micro (< ₹500)
1.98,0.0,Chennai,Utilities,Web,1226,0,0,Late Night (11PM–6AM),Micro (< ₹500)
4.79,0.0,Hyderabad,Travel,iOS,785,0,0,Late Night (11PM–6AM),Micro (< ₹500)
10.29,0.0,Bangalore,Shopping,iOS,64,0,0,Late Night (11PM–6AM),Micro (< ₹500)
1.79,0.0,Kolkata,Healthcare,Android,1436,0,0,Late Night (11PM–6AM),Micro (< ₹500)
29.18,0.0,Chennai,Food & Dining,Android,485,0,0,Late Night (11PM–6AM),Micro (< ₹500)
12.89,0.0,Kolkata,Education,iOS,1446,0,0,Late Night (11PM–6AM),Micro (< ₹500)
4.45,0.0,Hyderabad,Healthcare,Android,1749,0,0,Late Night (11PM–6AM),Micro (< ₹500)
11.39,0.0,Hyderabad,Education,Android,1131,0,0,Late Night (11PM–6AM),Micro (< ₹500)
40.83,0.0,Mumbai,Shopping,Android,1279,0,0,Late Night (11PM–6AM),Micro (< ₹500)
85.25,0.0,Kolkata,Shopping,Android,321,0,0,Late Night (11PM–6AM),Micro (< ₹500)
881.13,0.0,Pune,Education,Android,3,1,0,Late Night (11PM–6AM),Small (₹500–5K)
0.0,0.0,Bangalore,Utilities,Android,1264,0,0,Late Night (11PM–6AM),Micro (< ₹500)
9.99,0.0,Bangalore,Utilities,Android,1690,0,0,Late Night (11PM–6AM),Micro (< ₹500)
45.38,0.0,Mumbai,Utilities,Android,1133,0,0,Late Night (11PM–6AM),Micro (< ₹500)
17.99,0.0,Chennai,Travel,iOS,966,0,0,Late Night (11PM–6AM),Micro (< ₹500)
16.0,0.0,Jaipur,Travel,Android,1522,0,0,Late Night (11PM–6AM),Micro (< ₹500)
510.22,0.0,Bangalore,Education,Android,1533,0,0,Late Night (11PM–6AM),Small (₹500–5K)
1.0,0.0,Delhi,Food & Dining,iOS,473,0,0,Late Night (11PM–6AM),Micro (< ₹500)
575.33,0.0,Mumbai,Travel,iOS,803,0,0,Late Night (11PM–6AM),Small (₹500–5K)
10.0,0.0,Jaipur,Food & Dining,Android,787,0,0,Late Night (11PM–6AM),Micro (< ₹500)
12.99,0.0,Pune,Shopping,Web,1714,0,0,Late Night (11PM–6AM),Micro (< ₹500)
9.99,0.0,Pune,Food & Dining,Android,1381,0,0,Late Night (11PM–6AM),Micro (< ₹500)
8.93,0.0,Delhi,Food & Dining,Android,163,0,0,Late Night (11PM–6AM),Micro (< ₹500)
29.95,0.0,Mumbai,Groceries,iOS,485,0,0,Late Night (11PM–6AM),Micro (< ₹500)
27.7,0.0,Mumbai,Groceries,Android,267,0,0,Late Night (11PM–6AM),Micro (< ₹500)
82.29,0.0,Bangalore,Utilities,iOS,666,0,0,Late Night (11PM–6AM),Micro (< ₹500)
